INDEX ALPHABETIZED BY YIDDISH SPELLING,,זוכצעטל לויטן ייִדישן אויסלייג,,,,,,,
,,,,,,,,,
/OKhRI'MEVE/,Ukraine,אָכרימעווע?,,,,,,,
/OLVENyI'SK/,Ukraine,אָלווענייִסק,,,,,,,
/ALT-BIKhEV/,Belarus,אַלט־ביכעוו?,,,,,,,
/ALT-NIFKE/,Poland,אַלט־ניווקע,,,,,,,
/ALT-SANDZ/,Poland,אַלט־סאַנדז,,,,,,,
/OLT-SINyOVE/,Ukraine,אַלט־סיניאָווע,,,,,,,
/OLT-KOSNTIN/,Ukraine,אַלט־קאָסנטין,,,,,,,
"/OLTE/, /ARE'L/",Ukraine,"אָלטע, אַרעל",,,,,,,
/OLTShEDAyEV/,Ukraine,אָלטשעדײַעוו,,,,,,,
/ALTShE'?FSK/ = /VARShI'LEFKE/,Ukraine,אַלטשעווסק = וואַרשילעווקע,,,,,,,
/ALyARITs/?,Ukraine,אַליאַריץ?,,,,,,,
/OLIZARKE/,Ukraine,אָליזאַרקע,,,,,,,
/ALITE/,Lithuania,אַליטע,,,,,,,
/ALI'K/,Ukraine,אַליק,,,,,,,
/ALSyA'D/,Lithuania,אַלסיאַד,,,,,,,
/O'LEVNE/,Ukraine,אָלעוונע,,,,,,,
/OLE'FSK/,Ukraine,אָלעווסק,,,,,,,
/OLENI'TSh/?,Ukraine,אָלעניטש,,,,,,,
/OLESKO'V/,Ukraine,אָלעסקאָוו,,,,,,,
/OLEPOLyE/,Ukraine,אָלעפּאָליע,,,,,,,
"/ALEKS/, /ALESK/?",Ukraine,אַלעקס? אַלעסק?,,,,,,,
/ALEKSO'T/,Lithuania,אַלעקסאָט,,,,,,,
/ALEKSANDER/ (adjective /ALEKSANDER/),Poland,אַלעקסאַנדער,,,,,,,
/ALEKSANDROVITSh/,Lithuania,אַלעקסאַנדראָוויטש,,,,,,,
/ALEKSANDROVE DEKI'/ (stress?),Poland,אַלעקסאַנדראָווע דעקי?,,,,,,,
/ALEKSANDROFKE/,Ukraine,אַלעקסאַנדראָווקע,,,,,,,
"/ALEKSANDRI'/, /LE'KSANDRYE/?",Ukraine,"אַלעקסאַנדרי, לעקסאַנדריע",,,,,,,
/ALEKSANDRIE/ (stress?),Ukraine,אַלעקסאַנדריע?,,,,,,,
/O'LEShITs/,Poland,אָלעשיץ,,,,,,,
/OLPI:'N/,Poland,אָלפּין,,,,,,,
/O'?LKENIK/,Lithuania,אָלקעניק,,,,,,,
/OLShA'N/,Belarus,אָלשאַן,,,,,,,
/O'LShEVITs/,Poland,אָלשעוויץ,,,,,,,
/AMDU'R/,Belarus,אַמדור,,,,,,,
/A'MTShISLEV/,Belarus,אַמטשיסלעוו,,,,,,,
/AMSTI'BEVE/,Belarus,אַמסטיבעווע,,,,,,,
/A'MS(h)ENE/,Poland,"אַמסענע, אַמשענע",,,,,,,
/A'MShENEV/,Poland,אַמשענעוו,,,,,,,
/ANATOFKE/? /ANA'TEFKE/,Ukraine,"אַנאַטאָווקע?, אַנאַטעווקע",,,,,,,
/ANANyEV/,Ukraine,אַנאַניעוו,,,,,,,
/ANDRIShIFKE/,Ukraine,אַנדרישיווקע,,,,,,,
/ANTA'LOVITs/,Ukraine,אַנטאַלאָוויץ,,,,,,,
/ANTALE'?PT/,Lithuania,אַנטאַלעפּט,,,,,,,
/ANTONOVITs/,Ukraine,אַנטאָנאָוויץ,,,,,,,
/ANTONOFKE/,Belarus,אַנטאָנאָווקע,,,,,,,
/ANTENIFKE/,Ukraine,אַנטעניווקע,,,,,,,
/ANTEPOLYE/,Belarus,אַנטעפּאָליע,,,,,,,
/ANTShIKRA'?K/,Ukraine,אַנטשיקראַק,,,,,,,
/ONI'SKEVE/,Ukraine,אָניסקעווע,,,,,,,
/ANI'KShT/,Lithuania,אַניקשט,,,,,,,
/A'NIShOK/,Lithuania,אַנישאָק,,,,,,,
/ANEPOLyE/,Ukraine,אַנעפּאָליע,,,,,,,
/ONShAREV/?,Poland,אָנשאַרעוו?,,,,,,,
/OSVE'?y/,Belarus,אָסוויי?,,,,,,,
/ASTOMLyE/,Ukraine,אַסטאָמליע,,,,,,,
/OSTANKOVITSh/,Belarus,אָסטאַנקאָוויטש,,,,,,,
